tint,yy
15.001,-1.5707963267949
15.0165201550388,-1.37911429971734
15.0320403100775,-1.22812066992854
15.0475604651163,-1.11473822401867
15.063080620155,-1.03588974857786
15.0786007751938,-0.988498030196238
15.0941209302326,-0.969485855463958
15.1096410852713,-0.975776010971151
15.1251612403101,-1.00429128330796
15.1406813953488,-1.05195445906452
15.1562015503876,-1.11568832483097
15.1717217054264,-1.19241566719746
15.1872418604651,-1.27905927275413
15.2027620155039,-1.37254192809109
15.2182821705426,-1.46978641979851
15.2338023255814,-1.56771553446653
15.2493224806202,-1.66325205868527
15.2648426356589,-1.75331877904488
15.2803627906977,-1.83483848213551
15.2958829457364,-1.90473395454727
15.3114031007752,-1.95992798287032
15.326923255814,-1.9973433536948
15.3424434108527,-2.01401905781701
15.3579635658915,-2.00966678277491
15.3734837209302,-1.98667091284813
15.389003875969,-1.94753203652244
15.4045240310078,-1.89475074228365
15.4200441860465,-1.83082761861755
15.4355643410853,-1.7582632540099
15.451084496124,-1.67955823694652
15.4666046511628,-1.59721315591318
15.4821248062016,-1.51372859939566
15.4976449612403,-1.43160515587977
15.5131651162791,-1.35328977501728
15.5286852713178,-1.2807625499418
15.5442054263566,-1.21576319234569
15.5597255813953,-1.1600294272978
15.5752457364341,-1.11529897986699
15.5907658914729,-1.08330957512213
15.6062860465116,-1.06579893813207
15.6218062015504,-1.06450479396568
15.6373263565891,-1.08116486769182
15.6528465116279,-1.11751688437934
15.6683666666667,-1.17529856909712
15.6838868217054,-1.25506637877397
15.6994069767442,-1.35265169777851
15.7149271317829,-1.46270464233932
15.7304472868217,-1.57987532868501
15.7459674418605,-1.69881387304414
15.7614875968992,-1.81417039164529
15.777007751938,-1.92059500071705
15.7925279069767,-2.01273781648803
15.8080480620155,-2.08524895518677
15.8235682170543,-2.13277853304187
15.839088372093,-2.15000300703356
15.8546085271318,-2.13478606508996
15.8701286821705,-2.0911814717736
15.8856488372093,-2.02395419194115
15.9011689922481,-1.93786919044931
15.9166891472868,-1.83769143215474
15.9322093023256,-1.72818588191412
15.9477294573643,-1.61411750458416
15.9632496124031,-1.50025126502152
15.9787697674419,-1.39135212808288
15.9942899224806,-1.29218505862493
16.0098100775194,-1.20741080224166
16.0253302325581,-1.13929306148523
16.0408503875969,-1.08769849586602
16.0563705426357,-1.05238954563166
16.0718906976744,-1.03312865102983
16.0874108527132,-1.02967825230819
16.1029310077519,-1.0418007897144
16.1184511627907,-1.06925870349613
16.1339713178295,-1.11181443390102
16.1494914728682,-1.16923042117676
16.165011627907,-1.24126910557101
16.1805317829457,-1.32743105606538
16.1960519379845,-1.42493759173359
16.2115720930233,-1.52983646042011
16.227092248062,-1.63816571103361
16.2426124031008,-1.74596339248284
16.2581325581395,-1.84926755367647
16.2736527131783,-1.94411624352317
16.2891728682171,-2.02654751093171
16.3046930232558,-2.09259940481074
16.3202131782946,-2.13830997406896
16.3357333333333,-2.15971726761509
16.3512534883721,-2.15412858520022
16.3667736434109,-2.12392822994501
16.3822937984496,-2.07276975581252
16.3978139534884,-2.00430671676581
16.4133341085271,-1.92219266676798
16.4288542635659,-1.83008115978203
16.4443744186046,-1.73162574977109
16.4598945736434,-1.63047999069815
16.4754147286822,-1.53029743652631
16.4909348837209,-1.43473164121866
16.5064550387597,-1.34742762895717
16.5219751937985,-1.2709983204191
16.5374953488372,-1.20605213773929
16.553015503876,-1.15296719896469
16.5685356589147,-1.1121216221423
16.5840558139535,-1.0838935253191
16.5995759689922,-1.06866102654207
16.615096124031,-1.06680224385819
16.6306162790698,-1.07869529531444
16.6461364341085,-1.10471829895781
16.6616565891473,-1.14524937283527
16.677176744186,-1.20060348086886
16.6926968992248,-1.26964304210713
16.7082170542636,-1.34977793072505
16.7237372093023,-1.43835486677267
16.7392573643411,-1.53272057030009
16.7547775193798,-1.63022176135734
16.7702976744186,-1.72820515999447
16.7858178294574,-1.82401748626158
16.8013379844961,-1.91500546020868
16.8168581395349,-1.99851580188589
16.8323782945736,-2.07189523134323
16.8478984496124,-2.13249046863075
16.8634186046512,-2.17764823379855
16.8789387596899,-2.20471524689666
16.8944589147287,-2.21103822797515
16.9099790697674,-2.19396389708408
16.9254992248062,-2.1508389742735
16.941019379845,-2.0790101795935
16.9565395348837,-1.9758242330941
16.9720596899225,-1.83862785482538
16.9875798449612,-1.66476776483743
17.0031,-1.45159068318024
